Kline open time,Open price,High price,Low price,Close price,Volume,Number of trades,Taker buy base asset volume
2020-02-09 12:00:00 AM,223.57,230.90,223.50,228.64,969021.787,120637,482868.547
2020-02-10 12:00:00 AM,228.71,229.96,217.32,223.03,1175671.024,160175,558120.984
2020-02-11 12:00:00 AM,223.04,239.98,218.64,237.16,1194286.448,165529,602437.545
2020-02-12 12:00:00 AM,237.17,277.97,237.17,266.24,2223807.477,334904,1114986.260
2020-02-13 12:00:00 AM,266.26,278.80,256.20,268.48,2386998.020,373205,1154240.280
2020-02-14 12:00:00 AM,268.48,287.58,260.53,285.40,1447161.175,239287,734046.309
2020-02-15 12:00:00 AM,285.40,289.00,262.41,265.08,1925220.413,300463,912474.572
2020-02-16 12:00:00 AM,265.16,274.30,237.86,258.87,2297491.401,379609,1101439.466
2020-02-17 12:00:00 AM,258.87,268.81,242.32,268.00,2129022.892,384716,1063497.823
2020-02-18 12:00:00 AM,267.99,286.48,258.78,282.96,1885124.383,295234,943749.819
2020-02-19 12:00:00 AM,282.96,286.70,250.00,258.43,1677778.697,276538,782917.559
2020-02-20 12:00:00 AM,258.39,264.32,245.91,257.11,1618473.989,371065,790782.295
2020-02-21 12:00:00 AM,257.18,268.50,253.89,265.44,985301.295,186008,485006.490
2020-02-22 12:00:00 AM,265.45,267.16,256.23,261.83,752957.418,168666,369197.715
2020-02-23 12:00:00 AM,261.82,275.84,261.50,274.67,940831.980,195861,489965.233
2020-02-24 12:00:00 AM,274.66,277.26,257.50,265.70,1483265.023,292530,692233.134
2020-02-25 12:00:00 AM,265.69,266.40,244.57,247.03,1563901.657,307867,753421.526
2020-02-26 12:00:00 AM,247.03,250.54,215.75,224.10,2729291.802,505295,1294649.229
2020-02-27 12:00:00 AM,224.13,238.58,210.01,227.92,2374539.334,538634,1175706.614
2020-02-28 12:00:00 AM,227.93,234.93,214.25,227.09,2026863.186,416639,1002979.415
2020-02-29 12:00:00 AM,227.04,233.33,217.14,217.31,1309444.250,239830,625224.350
2020-03-01 12:00:00 AM,217.37,228.00,212.33,218.01,1775078.523,319189,873539.551
2020-03-02 12:00:00 AM,218.01,234.50,216.24,232.22,1604040.396,252090,804595.090
2020-03-03 12:00:00 AM,232.24,232.67,220.21,224.10,1544830.651,250480,748718.782
2020-03-04 12:00:00 AM,224.10,229.00,220.45,224.47,1027175.512,164273,496362.497
2020-03-05 12:00:00 AM,224.43,234.26,224.43,228.64,1142530.928,190706,567305.418
2020-03-06 12:00:00 AM,228.63,245.38,227.60,244.94,1307956.340,210885,663718.468
2020-03-07 12:00:00 AM,244.97,251.80,236.30,237.34,1637057.953,262341,794974.814
2020-03-08 12:00:00 AM,237.36,237.38,195.35,199.54,3150036.792,435510,1469323.237
2020-03-09 12:00:00 AM,199.54,208.65,190.02,203.02,3885205.704,558024,1909913.080
2020-03-10 12:00:00 AM,202.95,206.32,195.66,200.95,2008333.356,342612,968753.168
2020-03-11 12:00:00 AM,200.90,203.26,181.88,194.81,2125322.090,377831,1026948.354
2020-03-12 12:00:00 AM,194.77,195.81,95.00,106.71,7116256.717,876766,3369170.276
2020-03-13 12:00:00 AM,106.97,323.00,84.23,134.13,6584772.112,1143787,3275393.829
2020-03-14 12:00:00 AM,134.10,134.67,121.16,122.55,1845475.252,291746,937461.574
2020-03-15 12:00:00 AM,122.56,133.85,120.40,123.89,1802030.406,341902,907501.148
2020-03-16 12:00:00 AM,123.87,124.40,100.11,111.06,3622097.906,633699,1871621.829
2020-03-17 12:00:00 AM,111.04,121.55,109.34,115.68,2053691.349,432785,1051709.940
2020-03-18 12:00:00 AM,115.67,118.59,109.78,118.16,1583517.464,367376,796605.638
2020-03-19 12:00:00 AM,118.12,143.34,115.50,136.42,2098800.654,422407,1077019.514
2020-03-20 12:00:00 AM,136.42,152.68,116.67,133.52,3128620.956,607243,1539260.894
2020-03-21 12:00:00 AM,133.48,137.58,125.58,132.67,1933564.299,402245,985271.532
2020-03-22 12:00:00 AM,132.64,137.20,121.00,122.25,1724360.751,362939,860046.035
2020-03-23 12:00:00 AM,122.27,137.67,119.00,135.96,1950909.243,464331,1038397.939
2020-03-24 12:00:00 AM,135.96,143.44,132.41,138.38,1745190.832,517026,873953.807
2020-03-25 12:00:00 AM,138.39,142.46,132.36,136.10,1448291.794,431364,747223.385
2020-03-26 12:00:00 AM,136.11,139.80,133.18,138.41,1069528.365,307363,569052.280
2020-03-27 12:00:00 AM,138.36,141.44,129.16,131.27,1024307.980,277914,506564.725
2020-03-28 12:00:00 AM,131.24,132.93,124.52,130.95,1335630.330,342445,693938.306
2020-03-29 12:00:00 AM,130.97,131.77,123.74,124.40,848667.965,218262,441943.126
2020-03-30 12:00:00 AM,124.42,135.13,123.93,132.04,1187536.733,266063,658190.215
2020-03-31 12:00:00 AM,132.07,135.00,130.33,132.61,896493.378,205235,479586.304
2020-04-01 12:00:00 AM,132.60,137.22,128.27,135.60,1143905.195,230834,605099.783
2020-04-02 12:00:00 AM,135.60,149.97,135.00,141.30,1694646.358,380867,882634.086
2020-04-03 12:00:00 AM,141.29,146.78,137.68,141.23,1307374.677,325138,671239.958
2020-04-04 12:00:00 AM,141.20,146.14,138.79,144.02,977437.997,223233,511826.278
2020-04-05 12:00:00 AM,143.97,145.52,140.60,142.59,780295.149,172991,393417.598
2020-04-06 12:00:00 AM,142.59,171.99,142.51,171.15,2847455.204,562880,1534227.044
2020-04-07 12:00:00 AM,171.15,176.16,162.13,164.55,3033756.235,701681,1541973.395
2020-04-08 12:00:00 AM,164.56,174.59,163.55,173.19,1871521.554,458894,943895.429
2020-04-09 12:00:00 AM,173.18,173.44,164.89,169.46,1307817.881,331023,641936.449
2020-04-10 12:00:00 AM,169.48,170.10,152.00,157.69,2238955.865,494548,1101861.291
2020-04-11 12:00:00 AM,157.69,161.25,153.78,158.19,1157138.069,276994,599473.392
2020-04-12 12:00:00 AM,158.21,164.90,154.85,158.72,1402479.422,277592,741177.241
2020-04-13 12:00:00 AM,158.69,159.08,149.55,156.37,1787879.914,405320,903569.150
2020-04-14 12:00:00 AM,156.38,161.83,155.07,158.43,1342786.247,297080,690112.758
2020-04-15 12:00:00 AM,158.42,161.32,151.90,152.64,1352926.571,292804,688291.692
2020-04-16 12:00:00 AM,152.64,174.92,148.07,172.27,3073088.701,630949,1667614.256
2020-04-17 12:00:00 AM,172.31,174.88,168.21,170.56,1341267.776,308154,662022.853
2020-04-18 12:00:00 AM,170.56,189.68,170.28,187.48,2159964.294,437965,1144658.728
2020-04-19 12:00:00 AM,187.52,188.30,176.27,179.97,2326412.534,427548,1108607.873
2020-04-20 12:00:00 AM,179.96,186.47,166.60,170.19,3452651.911,671337,1676777.403
2020-04-21 12:00:00 AM,170.19,174.63,167.92,170.66,2195445.346,464362,1103539.252
2020-04-22 12:00:00 AM,170.66,183.98,169.80,182.63,2433000.659,451332,1276651.569
2020-04-23 12:00:00 AM,182.63,194.40,178.00,185.53,3351092.377,618026,1698737.419
2020-04-24 12:00:00 AM,185.54,189.77,184.49,187.65,1865428.754,388552,907062.139
2020-04-25 12:00:00 AM,187.67,198.53,185.70,194.25,2370712.476,454073,1186523.724
2020-04-26 12:00:00 AM,194.22,199.99,192.27,197.46,2056340.656,382181,1032768.026
2020-04-27 12:00:00 AM,197.46,199.00,189.51,196.37,2321318.544,427019,1159571.770
2020-04-28 12:00:00 AM,196.39,197.72,192.28,196.31,1903267.470,334612,958974.317
2020-04-29 12:00:00 AM,196.34,219.50,196.31,215.50,3776173.452,689336,1943728.880
2020-04-30 12:00:00 AM,215.50,227.50,201.90,206.22,4371759.191,878149,2108115.169
2020-05-01 12:00:00 AM,206.21,217.49,206.12,212.22,1902796.913,486182,959961.269
2020-05-02 12:00:00 AM,212.21,215.63,210.55,213.99,1246430.868,376623,633092.805
2020-05-03 12:00:00 AM,213.99,219.84,205.00,209.95,1688070.223,415590,802533.224
2020-05-04 12:00:00 AM,209.94,210.83,195.10,206.73,2313604.876,538466,1148443.358
2020-05-05 12:00:00 AM,206.69,212.02,201.14,205.39,1814876.244,478967,890705.326
2020-05-06 12:00:00 AM,205.36,211.13,198.04,199.06,1868966.306,440463,908288.701
2020-05-07 12:00:00 AM,199.09,215.63,196.14,212.25,2470908.382,593638,1254017.167
2020-05-08 12:00:00 AM,212.25,216.95,207.01,211.47,1698296.769,440233,815387.482
2020-05-09 12:00:00 AM,211.47,214.81,208.30,210.31,1444064.449,388625,680126.868
2020-05-10 12:00:00 AM,210.32,210.36,177.89,187.52,3056317.482,620956,1463682.758
2020-05-11 12:00:00 AM,187.48,193.44,175.50,185.69,2311029.197,527835,1136163.531
2020-05-12 12:00:00 AM,185.68,192.31,185.40,189.64,1261058.639,340517,632008.189
2020-05-13 12:00:00 AM,189.64,200.95,187.64,199.54,1373737.580,346257,712840.190
2020-05-14 12:00:00 AM,199.53,205.95,195.56,203.13,1892551.091,476240,935640.693
2020-05-15 12:00:00 AM,203.10,203.99,191.21,194.71,1377796.956,419743,643566.319
2020-05-16 12:00:00 AM,194.72,203.46,193.20,200.39,1100996.922,379947,569153.844
2020-05-17 12:00:00 AM,200.40,210.16,199.50,206.93,1067367.779,376453,565182.993
2020-05-18 12:00:00 AM,206.90,217.20,206.90,214.83,1527493.953,486047,750914.407
2020-05-19 12:00:00 AM,214.83,215.99,209.32,214.70,1209630.470,478427,600605.572
2020-05-20 12:00:00 AM,214.69,215.85,206.02,209.96,1322809.976,450724,616491.938
2020-05-21 12:00:00 AM,209.99,211.69,191.61,198.68,1812327.033,478043,858529.284
2020-05-22 12:00:00 AM,198.69,209.22,195.95,207.28,1415586.292,378567,750982.753
2020-05-23 12:00:00 AM,207.31,211.20,204.47,206.51,1093535.486,306675,554105.626
2020-05-24 12:00:00 AM,206.46,210.54,199.24,199.70,1534431.164,450498,750301.676
2020-05-25 12:00:00 AM,199.70,205.66,197.72,204.10,992843.927,396003,508564.407
2020-05-26 12:00:00 AM,204.10,205.05,196.68,200.91,1053386.195,369707,515182.166
2020-05-27 12:00:00 AM,200.89,208.48,200.69,208.27,949312.616,354584,519768.571
2020-05-28 12:00:00 AM,208.27,220.79,204.55,220.32,1302485.446,456508,698082.969
2020-05-29 12:00:00 AM,220.31,225.00,217.00,220.65,1412528.305,503061,694278.850
2020-05-30 12:00:00 AM,220.65,247.85,218.77,243.74,2496490.987,755218,1285275.980
2020-05-31 12:00:00 AM,243.73,245.30,229.54,231.55,2064900.485,558819,979536.079
2020-06-01 12:00:00 AM,231.55,252.80,230.61,248.90,2168854.578,587226,1134653.651
2020-06-02 12:00:00 AM,248.91,254.48,220.00,237.73,1997511.516,660078,945637.486
2020-06-03 12:00:00 AM,237.74,245.23,233.30,244.52,1177836.333,488449,609178.834
2020-06-04 12:00:00 AM,244.52,246.70,235.75,243.28,1658566.857,566658,804490.529
2020-06-05 12:00:00 AM,243.29,248.36,238.68,240.13,1287620.696,492819,628943.722
2020-06-06 12:00:00 AM,240.12,244.89,237.91,242.05,838620.358,395601,425877.028
2020-06-07 12:00:00 AM,242.06,245.61,234.64,244.66,1343974.146,449450,660432.690
2020-06-08 12:00:00 AM,244.67,248.05,241.04,246.65,857037.392,359385,431628.766
2020-06-09 12:00:00 AM,246.64,250.10,237.30,243.98,1120313.696,423086,548534.685
2020-06-10 12:00:00 AM,243.98,251.00,241.00,247.95,1101191.092,417318,572161.041
2020-06-11 12:00:00 AM,247.95,250.34,225.33,230.48,1937518.384,581593,891482.445
2020-06-12 12:00:00 AM,230.48,239.38,228.30,237.46,958938.087,393900,489143.223
2020-06-13 12:00:00 AM,237.47,238.88,234.60,238.17,562091.362,311442,279284.772
2020-06-14 12:00:00 AM,238.14,238.59,229.90,231.92,787142.212,323956,356707.362
2020-06-15 12:00:00 AM,231.92,233.64,218.02,230.86,1960437.997,520180,967115.382
2020-06-16 12:00:00 AM,230.85,236.00,228.75,235.22,989098.472,314960,491937.731
2020-06-17 12:00:00 AM,235.22,237.50,227.47,233.75,1098414.164,321599,521069.103
2020-06-18 12:00:00 AM,233.73,234.70,227.81,231.26,722224.653,255571,326354.777
2020-06-19 12:00:00 AM,231.26,232.00,226.02,228.97,875231.698,269891,433401.873
2020-06-20 12:00:00 AM,228.98,230.80,225.07,228.85,690552.179,214484,334275.181
2020-06-21 12:00:00 AM,228.84,231.40,227.06,228.08,480312.941,185644,235580.859
2020-06-22 12:00:00 AM,228.07,247.00,227.50,243.14,1580083.705,417611,840978.763
2020-06-23 12:00:00 AM,243.13,244.90,240.70,243.12,880274.162,254457,421826.829
2020-06-24 12:00:00 AM,243.13,249.41,231.00,234.54,1872960.153,482217,880381.750
2020-06-25 12:00:00 AM,234.54,235.50,227.53,232.50,1051198.670,400908,510650.708
2020-06-26 12:00:00 AM,232.50,233.65,227.67,229.66,1096114.911,413927,524199.635
2020-06-27 12:00:00 AM,229.65,231.40,213.59,220.94,1316665.336,377007,624816.848
2020-06-28 12:00:00 AM,220.95,227.90,217.81,224.96,967586.374,317233,502465.172
2020-06-29 12:00:00 AM,224.93,230.13,221.11,227.95,1101723.749,353417,560731.204
2020-06-30 12:00:00 AM,227.95,228.73,223.00,225.56,843327.995,282693,402687.751
2020-07-01 12:00:00 AM,225.56,232.78,224.01,231.03,980442.364,304623,522030.769
2020-07-02 12:00:00 AM,231.02,231.99,222.76,226.54,1305858.588,413390,620572.471
2020-07-03 12:00:00 AM,226.54,228.17,224.11,224.83,579175.291,249631,274446.475
2020-07-04 12:00:00 AM,224.82,230.77,224.31,229.20,534507.407,221319,288190.484
2020-07-05 12:00:00 AM,229.21,229.88,223.26,227.61,681239.534,235460,329375.424
2020-07-06 12:00:00 AM,227.61,242.32,226.89,241.63,1361794.882,380449,726080.676
2020-07-07 12:00:00 AM,241.66,243.90,234.44,239.45,1024076.026,343892,493464.069
2020-07-08 12:00:00 AM,239.45,249.00,237.75,247.14,1430997.143,444962,732759.309
2020-07-09 12:00:00 AM,247.10,247.94,238.04,242.01,1407925.425,394925,669095.468
2020-07-10 12:00:00 AM,242.00,242.25,235.73,241.37,789372.278,271580,384581.742
2020-07-11 12:00:00 AM,241.38,241.79,237.61,239.25,478752.331,212158,230319.713
2020-07-12 12:00:00 AM,239.25,244.35,236.00,242.82,899578.746,310997,454324.886
2020-07-13 12:00:00 AM,242.82,245.56,237.30,239.60,1099518.478,366373,522770.902
2020-07-14 12:00:00 AM,239.60,242.24,236.74,240.56,724653.885,264606,356855.077
2020-07-15 12:00:00 AM,240.57,241.50,236.90,238.59,529634.834,220091,242492.015
2020-07-16 12:00:00 AM,238.59,239.58,229.84,233.74,1047566.611,333572,498974.012
2020-07-17 12:00:00 AM,233.75,235.05,231.81,232.72,557216.722,222227,292917.632
2020-07-18 12:00:00 AM,232.72,236.95,232.35,235.69,466496.509,205667,254198.094
2020-07-19 12:00:00 AM,235.69,239.93,233.28,239.19,573124.068,207075,301422.349
2020-07-20 12:00:00 AM,239.18,239.81,234.00,236.03,693643.358,241950,317990.050
2020-07-21 12:00:00 AM,236.02,246.87,235.52,245.56,1191285.530,362155,640067.275
2020-07-22 12:00:00 AM,245.56,270.80,241.52,264.27,1647528.096,427122,874784.361
2020-07-23 12:00:00 AM,264.30,280.48,259.86,275.56,2725687.424,655074,1379831.154
2020-07-24 12:00:00 AM,275.50,287.76,268.32,279.45,2651233.303,595521,1335782.166
2020-07-25 12:00:00 AM,279.45,309.39,279.28,305.64,3122852.128,671258,1618020.268
2020-07-26 12:00:00 AM,305.58,321.99,299.18,311.41,3709687.999,765341,1781663.378
2020-07-27 12:00:00 AM,311.36,335.00,311.00,322.33,5017477.237,1010311,2418096.853
2020-07-28 12:00:00 AM,322.30,327.47,306.02,317.21,2856472.080,648669,1336188.548
2020-07-29 12:00:00 AM,317.19,325.99,313.00,318.12,1890408.946,410157,901832.824
2020-07-30 12:00:00 AM,318.12,343.38,314.06,335.30,2332715.926,516637,1158783.558
2020-07-31 12:00:00 AM,335.31,349.83,329.00,346.42,2671758.151,673762,1310144.582
2020-08-01 12:00:00 AM,346.42,394.80,343.40,387.24,4026011.453,826413,1994412.716
2020-08-02 12:00:00 AM,387.25,418.49,302.00,372.85,6320469.190,1334537,2972505.996
2020-08-03 12:00:00 AM,372.86,398.59,366.66,386.20,3020910.903,717019,1435804.774
2020-08-04 12:00:00 AM,386.19,403.88,380.66,390.10,2702153.264,654517,1263035.268
2020-08-05 12:00:00 AM,390.02,407.88,384.31,400.95,2378190.463,627789,1144175.487
2020-08-06 12:00:00 AM,400.94,404.25,390.60,395.09,1643305.550,461636,754079.640
2020-08-07 12:00:00 AM,395.10,398.86,361.27,379.63,2591811.422,625089,1190747.349
2020-08-08 12:00:00 AM,379.62,397.75,376.11,397.48,1345421.828,405183,667771.036
2020-08-09 12:00:00 AM,397.56,400.73,383.75,390.54,1457418.137,401401,679964.524
2020-08-10 12:00:00 AM,390.54,400.70,384.34,395.83,1547750.272,402256,732177.075
2020-08-11 12:00:00 AM,395.83,398.78,367.00,379.30,2199154.835,529635,1005510.910
2020-08-12 12:00:00 AM,379.34,389.75,366.05,387.46,1576215.436,400563,755317.942
2020-08-13 12:00:00 AM,387.51,432.25,376.77,425.34,3595989.078,822314,1764797.481
2020-08-14 12:00:00 AM,425.27,445.66,418.00,438.84,2795449.786,679006,1277883.629
2020-08-15 12:00:00 AM,438.71,443.90,426.68,432.75,1729353.597,492660,784035.197
2020-08-16 12:00:00 AM,432.78,437.71,413.01,434.19,1739365.364,523079,780156.767
2020-08-17 12:00:00 AM,434.19,449.00,421.01,431.33,2238985.810,670317,1051288.797
2020-08-18 12:00:00 AM,431.31,434.50,414.00,422.36,1639582.806,538783,750387.882
2020-08-19 12:00:00 AM,422.33,427.10,393.28,407.65,2392945.290,750946,1103372.689
2020-08-20 12:00:00 AM,407.63,419.48,402.41,416.29,1235515.836,490634,591557.499
2020-08-21 12:00:00 AM,416.30,418.95,385.09,388.25,1870166.525,636597,829286.170
2020-08-22 12:00:00 AM,388.27,397.34,380.00,395.44,1122107.661,484140,529124.269
2020-08-23 12:00:00 AM,395.44,397.20,383.69,391.00,892915.856,417650,408166.266
2020-08-24 12:00:00 AM,391.00,410.70,387.64,407.94,1323796.078,522224,653864.193
2020-08-25 12:00:00 AM,407.91,409.43,370.14,383.11,2394641.047,772454,1108569.629
2020-08-26 12:00:00 AM,383.07,393.44,377.63,386.02,1390706.382,514169,674117.686
2020-08-27 12:00:00 AM,386.02,397.38,371.31,383.60,1885062.888,634552,893634.062
2020-08-28 12:00:00 AM,383.58,398.80,379.94,395.14,1161424.748,441158,579086.940
2020-08-29 12:00:00 AM,395.16,405.80,391.81,398.66,987943.950,409743,477362.337
2020-08-30 12:00:00 AM,398.71,430.28,398.37,429.11,1442892.512,530726,717839.897
2020-08-31 12:00:00 AM,429.12,439.49,418.20,434.03,1643669.582,593545,779588.722
2020-09-01 12:00:00 AM,434.03,489.32,429.25,475.61,3265577.517,981222,1590644.394
2020-09-02 12:00:00 AM,475.70,482.44,418.30,439.75,4128002.108,1198657,1929100.243
2020-09-03 12:00:00 AM,439.74,450.91,371.00,381.62,4981606.249,1451171,2287690.410
2020-09-04 12:00:00 AM,381.52,400.63,356.14,385.20,3806408.610,1181030,1792561.153
2020-09-05 12:00:00 AM,385.24,394.89,307.36,334.85,5792598.731,1850618,2706958.927
2020-09-06 12:00:00 AM,334.85,360.00,316.03,352.69,3681811.956,1111814,1757173.724
2020-09-07 12:00:00 AM,352.62,358.48,323.02,353.49,3268150.180,942280,1685902.932
2020-09-08 12:00:00 AM,353.49,356.67,325.00,337.32,3008960.497,871201,1531475.834
2020-09-09 12:00:00 AM,337.38,359.00,330.58,350.65,1732784.863,586359,896528.688
2020-09-10 12:00:00 AM,350.58,377.00,349.66,367.69,2855720.317,785449,1480850.294
2020-09-11 12:00:00 AM,367.69,375.07,355.60,373.45,1837058.853,658094,969104.233
2020-09-12 12:00:00 AM,373.42,388.36,364.43,387.65,1472243.835,577135,799030.300
2020-09-13 12:00:00 AM,387.58,390.45,353.12,366.24,2318465.664,750798,1152247.875
2020-09-14 12:00:00 AM,366.24,384.42,355.48,377.13,2243256.424,755165,1186378.491
2020-09-15 12:00:00 AM,377.13,382.49,362.29,364.06,2013169.525,701432,1005970.887
2020-09-16 12:00:00 AM,364.00,373.30,354.75,364.95,1911187.036,628834,1003466.979
2020-09-17 12:00:00 AM,364.97,394.07,363.10,389.24,2807865.002,839381,1495707.140
2020-09-18 12:00:00 AM,389.23,392.43,375.39,384.44,1502040.045,631909,761020.371
2020-09-19 12:00:00 AM,384.43,388.71,376.67,384.96,923238.785,470233,483226.014
2020-09-20 12:00:00 AM,384.95,385.33,364.52,370.85,1347492.449,518499,650263.330
2020-09-21 12:00:00 AM,370.86,377.20,330.66,340.19,3292780.639,885886,1638651.787
2020-09-22 12:00:00 AM,340.19,346.75,335.27,344.06,2105741.952,617003,1121549.052
2020-09-23 12:00:00 AM,344.05,344.60,312.36,320.64,2547487.165,735772,1295087.300
2020-09-24 12:00:00 AM,320.64,353.09,316.37,348.77,2679663.060,870711,1430143.266
2020-09-25 12:00:00 AM,348.73,357.88,337.50,351.88,2148472.096,735803,1128511.711
2020-09-26 12:00:00 AM,351.88,356.58,345.76,353.88,1293348.016,574331,678907.026
2020-09-27 12:00:00 AM,353.89,362.22,346.79,357.40,1563883.714,575645,808032.804
2020-09-28 12:00:00 AM,357.29,368.45,351.60,353.85,1849537.469,605118,955509.176
2020-09-29 12:00:00 AM,353.84,360.55,350.07,359.70,1437671.627,561451,745350.630
2020-09-30 12:00:00 AM,359.70,361.55,351.02,359.71,1168055.491,488247,609610.330
2020-10-01 12:00:00 AM,359.71,370.44,345.10,352.53,2088409.078,665864,1043373.021
2020-10-02 12:00:00 AM,352.54,354.34,334.01,345.41,1991868.507,624922,1009982.560
2020-10-03 12:00:00 AM,345.44,350.86,343.38,345.72,824121.901,381089,441351.484
2020-10-04 12:00:00 AM,345.69,354.30,343.68,352.23,994011.923,396500,530327.161
2020-10-05 12:00:00 AM,352.15,356.51,348.20,353.45,979059.824,403413,501566.557
2020-10-06 12:00:00 AM,353.45,354.95,336.44,340.65,1685300.902,611831,841481.570
2020-10-07 12:00:00 AM,340.66,342.90,332.22,341.41,1228735.001,543383,640045.730
2020-10-08 12:00:00 AM,341.42,353.43,333.88,351.08,1560418.728,599963,838940.891
2020-10-09 12:00:00 AM,351.07,368.30,347.26,365.04,1327626.268,545048,719923.006
2020-10-10 12:00:00 AM,365.03,378.70,364.71,370.68,1467956.111,574278,736595.156
2020-10-11 12:00:00 AM,370.68,378.10,369.07,374.39,1029589.464,486132,511445.155
2020-10-12 12:00:00 AM,374.39,395.43,365.50,386.73,2084977.674,676742,1026157.687
2020-10-13 12:00:00 AM,386.72,388.15,374.25,381.12,1684066.814,590391,795090.238
2020-10-14 12:00:00 AM,381.11,387.72,373.12,378.75,1534026.379,539010,729608.450
2020-10-15 12:00:00 AM,378.75,382.60,369.50,377.63,1617436.212,578617,762501.029
2020-10-16 12:00:00 AM,377.63,379.92,360.53,365.41,1864106.370,607914,882830.659
2020-10-17 12:00:00 AM,365.42,370.91,363.19,368.26,710651.199,420785,366800.605
2020-10-18 12:00:00 AM,368.26,378.80,367.16,378.29,806637.483,440692,434623.227
2020-10-19 12:00:00 AM,378.28,384.53,372.72,379.47,1306013.625,512797,674044.911
2020-10-20 12:00:00 AM,379.47,381.19,364.90,368.74,1662321.815,549359,774610.982
2020-10-21 12:00:00 AM,368.74,402.80,367.90,390.96,3345842.465,876410,1662084.709
2020-10-22 12:00:00 AM,390.95,421.90,390.57,414.39,3018734.084,856223,1481155.680
2020-10-23 12:00:00 AM,414.38,419.99,401.82,409.40,2104662.195,646495,1001021.043
2020-10-24 12:00:00 AM,409.41,417.16,407.33,412.34,1329608.930,520856,625794.455
2020-10-25 12:00:00 AM,412.34,417.89,402.60,406.14,1346452.607,517649,611352.855
2020-10-26 12:00:00 AM,406.14,411.18,382.18,392.43,2786314.677,744207,1275931.568
2020-10-27 12:00:00 AM,392.43,410.58,390.00,403.60,2401387.340,630010,1175348.984
2020-10-28 12:00:00 AM,403.59,409.65,379.28,388.17,2723288.874,738085,1270983.344
2020-10-29 12:00:00 AM,388.17,394.27,380.50,386.94,1923941.877,564298,959746.836
2020-10-30 12:00:00 AM,386.94,392.10,373.03,382.40,2280687.856,643478,1153271.152
2020-10-31 12:00:00 AM,382.49,394.14,380.14,386.29,1672781.766,552920,839003.873
2020-11-01 12:00:00 AM,386.28,398.00,384.32,396.82,1414350.496,498079,743492.151
2020-11-02 12:00:00 AM,396.90,405.00,377.71,383.16,2316121.967,713748,1118393.009
2020-11-03 12:00:00 AM,383.16,390.28,370.00,388.11,2031329.509,711968,1011103.370
2020-11-04 12:00:00 AM,388.11,408.99,375.71,402.92,3120949.650,985161,1602508.567
2020-11-05 12:00:00 AM,402.95,423.79,395.89,417.14,4634761.389,1290281,2266750.276
2020-11-06 12:00:00 AM,417.13,459.00,414.81,456.38,5106137.581,1258910,2576925.846
2020-11-07 12:00:00 AM,456.38,469.74,423.70,435.58,5035309.468,1412297,2336697.868
2020-11-08 12:00:00 AM,435.64,461.10,432.33,454.75,2450451.528,773991,1189419.868
2020-11-09 12:00:00 AM,454.74,459.90,433.76,444.72,3414860.603,875666,1612337.826
2020-11-10 12:00:00 AM,444.73,455.82,439.07,450.67,2457157.259,724815,1206236.073
2020-11-11 12:00:00 AM,450.67,476.89,449.69,463.35,3760142.204,971963,1819879.512
2020-11-12 12:00:00 AM,463.34,470.83,451.09,462.68,3184836.866,861884,1509260.085
2020-11-13 12:00:00 AM,462.69,479.00,457.25,476.80,3013056.859,829046,1466116.036
2020-11-14 12:00:00 AM,476.80,478.10,451.97,461.00,2199594.275,690421,967974.500
2020-11-15 12:00:00 AM,461.02,462.96,440.10,448.16,2039952.113,691121,918757.038
2020-11-16 12:00:00 AM,448.16,466.60,445.53,460.72,2458564.459,799761,1210769.531
2020-11-17 12:00:00 AM,460.70,485.93,460.00,482.49,3589150.001,1004063,1750468.951
2020-11-18 12:00:00 AM,482.56,497.00,455.00,478.61,5265683.829,1259021,2471021.647
2020-11-19 12:00:00 AM,478.60,480.68,465.15,471.38,2320768.365,736696,1089984.041
2020-11-20 12:00:00 AM,471.38,514.52,471.01,510.37,4646610.690,1231789,2338633.211
2020-11-21 12:00:00 AM,510.43,555.44,502.80,554.10,5113556.271,1269280,2506583.286
2020-11-22 12:00:00 AM,554.04,582.93,511.00,560.42,7317045.590,1515989,3442602.213
2020-11-23 12:00:00 AM,560.41,611.88,550.81,609.12,7475301.504,1708344,3600348.070
2020-11-24 12:00:00 AM,609.12,624.65,586.15,605.72,5651528.809,1535693,2634898.971
2020-11-25 12:00:00 AM,605.71,607.09,555.00,569.79,4433328.336,1287051,2025470.843
2020-11-26 12:00:00 AM,569.79,577.53,480.12,520.25,9591594.788,2411538,4557736.193
2020-11-27 12:00:00 AM,520.20,530.83,493.80,518.92,3685801.761,1098744,1773928.625
2020-11-28 12:00:00 AM,518.89,548.00,507.00,537.46,2832550.126,906409,1375847.839
2020-11-29 12:00:00 AM,537.37,577.00,530.50,576.38,2762989.981,943839,1373330.614
2020-11-30 12:00:00 AM,576.38,617.53,570.90,617.42,4836853.473,1368780,2353258.788
2020-12-01 12:00:00 AM,617.50,638.66,558.00,585.98,7059013.364,1951189,3302323.409
2020-12-02 12:00:00 AM,585.92,605.88,574.73,596.96,3460094.906,1117881,1679751.668
2020-12-03 12:00:00 AM,596.96,624.70,585.95,616.20,2791753.902,997759,1332751.379
2020-12-04 12:00:00 AM,616.21,620.99,564.91,567.68,3251195.251,1123400,1493228.201
2020-12-05 12:00:00 AM,567.69,598.20,561.06,596.97,2107815.290,881935,1060800.682
